date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:18:45	88346/88346	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Feb%202026%2022:41:26%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD_WhyShip_Dec_450x450.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD_WhyShip_Dec_450x450.jpg	(from https://www.fedex.com/en-us/home.html)
19:18:46	88247/88247	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Feb%202026%2022:42:00%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD_Pack_Presents_727x463.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD_Pack_Presents_727x463.jpg	(from https://www.fedex.com/en-us/home.html)
19:18:48	380570/380570	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:18:45%20GMT	https://www.fedex.com/en-us/shipping/shipping-gifts-packing-and-delivery-guide.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/shipping-gifts-packing-and-delivery-guide.html	(from https://www.fedex.com/en-us/home.html)
19:18:48	85902/85902	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Feb%202026%2022:42:23%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD_Plan_Around_727x463.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD_Plan_Around_727x463.jpg	(from https://www.fedex.com/en-us/home.html)
19:18:50	89095/89095	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Feb%202026%2022:41:31%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD_Delivery_Documented_727x463.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD_Delivery_Documented_727x463.jpg	(from https://www.fedex.com/en-us/home.html)
19:18:50	267446/267446	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:18:47%20GMT	https://www.fedex.com/en-us/tracking/picture-proof-delivery.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/tracking/picture-proof-delivery.html	(from https://www.fedex.com/en-us/home.html)
19:18:51	506824/506824	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:18:48%20GMT	https://www.fedex.com/en-us/shipping/express.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/express.html	(from https://www.fedex.com/en-us/home.html)
19:18:51	80308/80308	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Feb%202026%2022:42:46%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD_Feature_Ship_Faster_727x463.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD_Feature_Ship_Faster_727x463.jpg	(from https://www.fedex.com/en-us/home.html)
19:18:52	90524/90524	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Feb%202026%2022:44:04%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD_Most_of_Returns_727x463.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD_Most_of_Returns_727x463.jpg	(from https://www.fedex.com/en-us/home.html)
19:18:52	443344/443344	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:18:50%20GMT	https://www.fedex.com/en-us/shipping/returns/business.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/returns/business.html	(from https://www.fedex.com/en-us/home.html)
19:18:53	833093/833093	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Feb%202026%2022:45:23%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/Rewards2025-49_retouched.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/Rewards2025-49_retouched.jpg	(from https://www.fedex.com/en-us/home.html)
19:18:54	230059/230059	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:18:51%20GMT	https://www.fedex.com/en-us/rewards.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/rewards.html	(from https://www.fedex.com/en-us/home.html)
19:18:54	98391/98391	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Feb%202026%2022:42:02%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD_Using_Data_727x463.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD_Using_Data_727x463.jpg	(from https://www.fedex.com/en-us/home.html)
19:18:55	205902/205902	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:18:52%20GMT	https://www.fedex.com/en-us/digital.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/digital.html	(from https://www.fedex.com/en-us/home.html)
19:18:58	242906/242906	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:18:53%20GMT	https://www.fedex.com/en-us/shipping/rate-changes.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/rate-changes.html	(from https://www.fedex.com/en-us/home.html)
19:19:00	246118/246118	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:18:57%20GMT	https://www.fedex.com/en-us/service-guide/money-back-guarantee.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/service-guide/money-back-guarantee.html	(from https://www.fedex.com/en-us/home.html)
19:19:00	256394/256394	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:18:58%20GMT	https://www.fedex.com/en-us/rewards/termsandconditions.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/rewards/termsandconditions.html	(from https://www.fedex.com/en-us/home.html)
19:19:03	226360/226360	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:18:59%20GMT	https://www.fedex.com/en-us/shipping/ship-manager.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/ship-manager.html	(from https://www.fedex.com/en-us/shipping/ship-manager/login.html)
19:19:04	305800/305800	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:19:01%20GMT	https://www.fedex.com/en-us/network-2-0.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/network-2-0.html	(from https://www.fedex.com/en-us/shipping/schedule-manage-pickups.html)
19:19:05	2142/2142	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Nov%202025%2013:43:28%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/icons---png/calendar_one-time_pickup_icon_purple.png	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/icons---png/calendar_one-time_pickup_icon_purple.png	(from https://www.fedex.com/en-us/shipping/schedule-manage-pickups.html)
19:19:06	2787/2787	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Nov%202025%2009:59:33%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/icons---png/calendar_automated_pickup_icon_purple.png	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/icons---png/calendar_automated_pickup_icon_purple.png	(from https://www.fedex.com/en-us/shipping/schedule-manage-pickups.html)
19:19:06	2822/2822	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202025%2012:42:50%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/icons---png/calendar_recurring_pickup_icon_purple.png	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/icons---png/calendar_recurring_pickup_icon_purple.png	(from https://www.fedex.com/en-us/shipping/schedule-manage-pickups.html)
19:19:06	4621/4621	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Nov%202025%2019:20:51%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/icons---png/calendar_one-time_pickup_icon_purple_circle.png	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/icons---png/calendar_one-time_pickup_icon_purple_circle.png	(from https://www.fedex.com/en-us/shipping/schedule-manage-pickups.html)
19:19:10	12700/12700	---M--	200	added ('OK')	image/jpeg	etag:%22+5GE+Fx3aWQuAp6/jT55ybO34CXgzF8i8NaxdP1ZZuU%22	https://cdn.bfldr.com/I22OPSFM/at/t4s2kmmv58cttrx7j5w9n/Dark_Grey_Number_One_Icon_Small.jpg?auto=webp&fit=bounds&format=jpg&width=727&height=463	C:/Users/DELL/Documents/FedEx/cdn.bfldr.com/I22OPSFM/at/t4s2kmmv58cttrx7j5w9n/Dark_Grey_Number_One_Icon_Small33d0.jpg	(from https://www.fedex.com/en-us/shipping/schedule-manage-pickups.html)
19:19:11	13933/13933	---M--	200	added ('OK')	image/jpeg	etag:%22YxAs/7LSBJ5jWvecZ/pocnbDTe5yKBUvAK+/QP7JTCY%22	https://cdn.bfldr.com/I22OPSFM/at/mrmxjk86rtkgmmjnqrgc8j/Dark_Grey_Number_Two_Icon_Small.jpg?auto=webp&fit=bounds&format=jpg&width=727&height=463	C:/Users/DELL/Documents/FedEx/cdn.bfldr.com/I22OPSFM/at/mrmxjk86rtkgmmjnqrgc8j/Dark_Grey_Number_Two_Icon_Small33d0.jpg	(from https://www.fedex.com/en-us/shipping/schedule-manage-pickups.html)
19:19:12	14339/14339	---M--	200	added ('OK')	image/jpeg	etag:%22LYFBYj+IkH+v7wBjwyKCvAmCdej9pPvyR6G0alATq30%22	https://cdn.bfldr.com/I22OPSFM/at/8t7xp8wssn9t7szr584xzfv/Dark_Grey_Number_Three_Icon_Small.jpg?auto=webp&fit=bounds&format=jpg&width=727&height=463	C:/Users/DELL/Documents/FedEx/cdn.bfldr.com/I22OPSFM/at/8t7xp8wssn9t7szr584xzfv/Dark_Grey_Number_Three_Icon_Small33d0.jpg	(from https://www.fedex.com/en-us/shipping/schedule-manage-pickups.html)
19:19:13	27628/27628	---M--	200	added ('OK')	image/jpeg	etag:%220F3tL44NKOe34/zd0LWfiI4ZDlKpl1IdoTFPq/vGAQM%22	https://cdn.bfldr.com/I22OPSFM/at/cnms3j4qbk84hqj6fft8rtv/Gradient_Courier_Icon.jpg?auto=webp&fit=bounds&format=jpg&width=727&height=463	C:/Users/DELL/Documents/FedEx/cdn.bfldr.com/I22OPSFM/at/cnms3j4qbk84hqj6fft8rtv/Gradient_Courier_Icon33d0.jpg	(from https://www.fedex.com/en-us/shipping/schedule-manage-pickups.html)
19:19:13	36802/36802	---M--	200	added ('OK')	image/jpeg	etag:%225XqZsX+T9C0CUMN8auVfiFJ3t4DLo6Jo3ziuIcmopxM%22	https://cdn.bfldr.com/I22OPSFM/at/qcj93f7ftxnt6qfp6jpck2w/Gradient_Freight_Pallet_Icon.jpg?auto=webp&fit=bounds&format=jpg&width=727&height=463	C:/Users/DELL/Documents/FedEx/cdn.bfldr.com/I22OPSFM/at/qcj93f7ftxnt6qfp6jpck2w/Gradient_Freight_Pallet_Icon33d0.jpg	(from https://www.fedex.com/en-us/shipping/schedule-manage-pickups.html)
19:19:15	81101/81101	---M--	200	added ('OK')	image/jpeg	etag:%22JMuMPrfIuj8YLuW3OTrTrlYHNquIgDYthP5ooroSSHg%22	https://cdn.bfldr.com/I22OPSFM/at/q5b43gn7cxt9nzqcgsgrrvt7/20160908_dm_16_005_01_04_01_05_164_160135.jpg?format=jpg&crop=2605%2C1659%2Cx469%2Cy926&width=727&height=463&auto=webp&	C:/Users/DELL/Documents/FedEx/cdn.bfldr.com/I22OPSFM/at/q5b43gn7cxt9nzqcgsgrrvt7/20160908_dm_16_005_01_04_01_05_164_160135af26.jpg	(from https://www.fedex.com/en-us/shipping/schedule-manage-pickups.html)
19:19:16	2464/2464	---M-Z	200	added ('OK')	text/html	etag:%227545e14f6be5cf1c4580f2872618e04a%22	https://frame.bfldr.com/I22OPSFM/at/q5b43gn7cxt9nzqcgsgrrvt7/20160908_dm_16_005_01_04_01_05_164_160135.jpg	C:/Users/DELL/Documents/FedEx/frame.bfldr.com/I22OPSFM/at/q5b43gn7cxt9nzqcgsgrrvt7/20160908_dm_16_005_01_04_01_05_164_160135.html	(from https://www.fedex.com/en-us/shipping/schedule-manage-pickups.html)
19:19:17	315306/315306	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:19:14%20GMT	https://www.fedex.com/en-us/delivery-manager/door-tag.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/delivery-manager/door-tag.html	(from https://www.fedex.com/en-us/shipping/schedule-manage-pickups.html)
19:19:17	26555/26555	---M--	200	added ('OK')	image/jpeg	etag:%22oFpkG7M7ITeTi5NxG8TEbXRJxeu01FWUjcNc6qVkMbI%22	https://cdn.bfldr.com/I22OPSFM/at/c35t939gf7qj97zwcwtx8sz/Purple_Retail_Icon_-_Large.jpg?auto=webp&fit=bounds&format=jpg&width=727&height=463	C:/Users/DELL/Documents/FedEx/cdn.bfldr.com/I22OPSFM/at/c35t939gf7qj97zwcwtx8sz/Purple_Retail_Icon_-_Large33d0.jpg	(from https://www.fedex.com/en-us/shipping/schedule-manage-pickups.html)
19:19:18	4830/4830	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Nov%202025%2013:45:16%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/icons---png/calendar_automated_pickup_icon_purple_circle.png	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/icons---png/calendar_automated_pickup_icon_purple_circle.png	(from https://www.fedex.com/en-us/shipping/schedule-manage-pickups.html)
19:19:19	29640/29640	---M--	200	added ('OK')	image/jpeg	etag:%22ORlME45X+TVM2y17YP9GkyKQd42YE66B71xLz5iLiuU%22	https://cdn.bfldr.com/I22OPSFM/at/9vm3kc3p6g6n7sn74wp9272n/Gradient_Courier_with_Dolly_Icon_Large.jpg?auto=webp&fit=bounds&format=jpg&width=727&height=463	C:/Users/DELL/Documents/FedEx/cdn.bfldr.com/I22OPSFM/at/9vm3kc3p6g6n7sn74wp9272n/Gradient_Courier_with_Dolly_Icon_Large33d0.jpg	(from https://www.fedex.com/en-us/shipping/schedule-manage-pickups.html)
19:19:19	18898/18898	---M--	200	added ('OK')	image/jpeg	etag:%22o2eEdzqVMUv7GJZ+86amY/fgV54g3X/38gv0RjV6gvk%22	https://cdn.bfldr.com/I22OPSFM/at/bbjq9jcggp7pcz4z73jr9/Dark_Gray_Customer_Service_Icon_-_Small.jpg?auto=webp&fit=bounds&format=jpg&width=727&height=463	C:/Users/DELL/Documents/FedEx/cdn.bfldr.com/I22OPSFM/at/bbjq9jcggp7pcz4z73jr9/Dark_Gray_Customer_Service_Icon_-_Small33d0.jpg	(from https://www.fedex.com/en-us/shipping/schedule-manage-pickups.html)
